ano,mes,dia_semana,dia_mes,hora,quantidade_pessoas,consumo_agua_m3,regiao,padrao_consumo
2023,2,quinta,2,1,3,0.1,Sul,Normal
2023,2,quinta,2,2,3,0.14,Sul,Normal
2023,2,quinta,2,3,3,0.1,Sul,Normal
2023,2,quinta,2,4,3,0.29,Sul,Normal
2023,2,quinta,2,5,3,0.15,Sul,Normal
2023,2,quinta,2,6,3,1.26,Sul,Normal
2023,2,quinta,2,7,3,1.44,Sul,Normal
2023,2,quinta,2,8,3,1.08,Sul,Normal
2023,2,quinta,2,9,3,1.74,Sul,Normal
2023,2,quinta,2,10,3,3.21,Sul,Alto
2023,2,quinta,2,11,3,1.26,Sul,Normal
2023,2,quinta,2,12,3,3.92,Sul,Alto
2023,2,quinta,2,13,3,1.08,Sul,Normal
2023,2,quinta,2,14,3,0.91,Sul,Normal
2023,2,quinta,2,15,3,1.27,Sul,Normal
2023,2,quinta,2,16,3,1.46,Sul,Normal
2023,2,quinta,2,17,3,1.77,Sul,Normal
2023,2,quinta,2,18,3,0.37,Sul,Normal
2023,2,quinta,2,19,3,0.63,Sul,Normal
2023,2,quinta,2,20,3,0.66,Sul,Normal
2023,2,quinta,2,21,3,0.15,Sul,Normal
2023,2,quinta,2,22,3,0.11,Sul,Normal
2023,2,quinta,2,23,3,0.22,Sul,Normal
2023,2,sexta,3,0,3,0.04,Sul,Normal
2023,2,sexta,3,1,3,0.07,Sul,Normal
2023,2,sexta,3,2,3,0.68,Sul,Alto
2023,2,sexta,3,3,3,0.06,Sul,Normal
2023,2,sexta,3,4,3,0.22,Sul,Normal
2023,2,sexta,3,5,3,0.26,Sul,Normal
2023,2,sexta,3,6,3,1.37,Sul,Normal
2023,2,sexta,3,7,3,2.83,Sul,Alto
2023,2,sexta,3,8,3,0.76,Sul,Normal
2023,2,sexta,3,9,3,1.34,Sul,Normal
2023,2,sexta,3,10,3,1.18,Sul,Normal
2023,2,sexta,3,11,3,1.32,Sul,Normal
2023,2,sexta,3,12,3,1.04,Sul,Normal
2023,2,sexta,3,13,3,0.84,Sul,Normal
2023,2,sexta,3,14,3,0.78,Sul,Normal
2023,2,sexta,3,15,3,1.31,Sul,Normal
2023,2,sexta,3,16,3,3.18,Sul,Alto
2023,2,sexta,3,17,3,1.51,Sul,Normal
2023,2,sexta,3,18,3,0.76,Sul,Normal
2023,2,sexta,3,19,3,0.31,Sul,Normal
2023,2,sexta,3,20,3,0.81,Sul,Normal
2023,2,sexta,3,21,3,0.55,Sul,Alto
2023,2,sexta,3,22,3,0.15,Sul,Normal
2023,2,sexta,3,23,3,0.14,Sul,Normal
2023,2,sábado,4,0,3,0.18,Sul,Normal
2023,2,sábado,4,1,3,0.25,Sul,Normal
2023,2,sábado,4,2,3,0.56,Sul,Alto
2023,2,sábado,4,3,3,0.21,Sul,Normal
2023,2,sábado,4,4,3,0.07,Sul,Normal
2023,2,sábado,4,5,3,0.21,Sul,Normal
2023,2,sábado,4,6,3,1.36,Sul,Normal
2023,2,sábado,4,7,3,1.46,Sul,Normal
2023,2,sábado,4,8,3,0.98,Sul,Normal
2023,2,sábado,4,9,3,2.75,Sul,Alto
2023,2,sábado,4,10,3,0.76,Sul,Normal
2023,2,sábado,4,11,3,1.46,Sul,Normal
2023,2,sábado,4,12,3,1.61,Sul,Normal
2023,2,sábado,4,13,3,1.74,Sul,Normal
2023,2,sábado,4,14,3,0.93,Sul,Normal
2023,2,sábado,4,15,3,1.08,Sul,Normal
2023,2,sábado,4,16,3,1.62,Sul,Normal
2023,2,sábado,4,17,3,1.34,Sul,Normal
2023,2,sábado,4,18,3,0.26,Sul,Normal
2023,2,sábado,4,19,3,1.66,Sul,Alto
2023,2,sábado,4,20,3,0.21,Sul,Normal
2023,2,sábado,4,21,3,0.3,Sul,Normal
2023,2,sábado,4,22,3,0.23,Sul,Normal
2023,2,sábado,4,23,3,0.11,Sul,Normal
2023,2,domingo,5,0,3,0.25,Sul,Normal
2023,2,domingo,5,1,3,0.2,Sul,Normal
2023,2,domingo,5,2,3,0.52,Sul,Alto
2023,2,domingo,5,3,3,0.11,Sul,Normal
2023,2,domingo,5,4,3,0.08,Sul,Normal
2023,2,domingo,5,5,3,0.07,Sul,Normal
2023,2,domingo,5,6,3,0.9,Sul,Normal
2023,2,domingo,5,7,3,1.77,Sul,Normal
2023,2,domingo,5,8,3,3.61,Sul,Alto
2023,2,domingo,5,9,3,3.73,Sul,Alto
2023,2,domingo,5,10,3,1.65,Sul,Normal
2023,2,domingo,5,11,3,1.27,Sul,Normal
2023,2,domingo,5,12,3,3.46,Sul,Alto
2023,2,domingo,5,13,3,1.6,Sul,Normal
2023,2,domingo,5,14,3,0.9,Sul,Normal
2023,2,domingo,5,15,3,1.56,Sul,Normal
2023,2,domingo,5,16,3,1.78,Sul,Normal
2023,2,domingo,5,17,3,1.62,Sul,Normal
2023,2,domingo,5,18,3,0.2,Sul,Normal
2023,2,domingo,5,19,3,1.91,Sul,Alto
2023,2,domingo,5,20,3,0.28,Sul,Normal
2023,2,domingo,5,21,3,0.17,Sul,Normal
2023,2,domingo,5,22,3,0.2,Sul,Normal
2023,2,domingo,5,23,3,0.52,Sul,Alto
2023,2,segunda,6,0,3,0.58,Sul,Alto
2023,2,segunda,6,1,3,0.6,Sul,Alto
2023,2,segunda,6,2,3,0.26,Sul,Normal
2023,2,segunda,6,3,3,0.13,Sul,Normal
2023,2,segunda,6,4,3,0.08,Sul,Normal
2023,2,segunda,6,5,3,0.12,Sul,Normal
2023,2,segunda,6,6,3,0.82,Sul,Normal
2023,2,segunda,6,7,3,1.03,Sul,Normal
2023,2,segunda,6,8,3,0.96,Sul,Normal
2023,2,segunda,6,9,3,1.33,Sul,Normal
2023,2,segunda,6,10,3,2.89,Sul,Alto
2023,2,segunda,6,11,3,1.01,Sul,Normal
2023,2,segunda,6,12,3,3.36,Sul,Alto
2023,2,segunda,6,13,3,3.34,Sul,Alto
2023,2,segunda,6,14,3,1.15,Sul,Normal
2023,2,segunda,6,15,3,0.88,Sul,Normal
2023,2,segunda,6,16,3,1.24,Sul,Normal
2023,2,segunda,6,17,3,0.9,Sul,Normal
2023,2,segunda,6,18,3,0.69,Sul,Normal
2023,2,segunda,6,19,3,0.53,Sul,Normal
2023,2,segunda,6,20,3,0.22,Sul,Normal
2023,2,segunda,6,21,3,0.63,Sul,Alto
2023,2,segunda,6,22,3,0.19,Sul,Normal
2023,2,segunda,6,23,3,0.08,Sul,Normal
2023,2,terça,7,0,3,0.57,Sul,Alto
2023,2,terça,7,1,3,0.09,Sul,Normal
2023,2,terça,7,2,3,0.05,Sul,Normal
2023,2,terça,7,3,3,0.18,Sul,Normal
2023,2,terça,7,4,3,0.29,Sul,Normal
2023,2,terça,7,5,3,0.27,Sul,Normal
2023,2,terça,7,6,3,0.88,Sul,Normal
2023,2,terça,7,7,3,1.37,Sul,Normal
2023,2,terça,7,8,3,3.31,Sul,Alto
2023,2,terça,7,9,3,1.5,Sul,Normal
2023,2,terça,7,10,3,3.09,Sul,Alto
2023,2,terça,7,11,3,1.47,Sul,Normal
2023,2,terça,7,12,3,2.77,Sul,Alto
2023,2,terça,7,13,3,1.08,Sul,Normal
2023,2,terça,7,14,3,1.47,Sul,Normal
2023,2,terça,7,15,3,1.7,Sul,Normal
2023,2,terça,7,16,3,1.48,Sul,Normal
2023,2,terça,7,17,3,1.8,Sul,Normal
2023,2,terça,7,18,3,0.27,Sul,Normal
2023,2,terça,7,19,3,0.49,Sul,Normal
2023,2,terça,7,20,3,0.73,Sul,Normal
2023,2,terça,7,21,3,0.21,Sul,Normal
2023,2,terça,7,22,3,0.23,Sul,Normal
2023,2,terça,7,23,3,0.15,Sul,Normal
2023,2,quarta,8,0,3,0.08,Sul,Normal
2023,2,quarta,8,1,3,0.15,Sul,Normal
2023,2,quarta,8,2,3,0.63,Sul,Alto
2023,2,quarta,8,3,3,0.61,Sul,Alto
2023,2,quarta,8,4,3,0.25,Sul,Normal
2023,2,quarta,8,5,3,0.57,Sul,Alto
2023,2,quarta,8,6,3,1.17,Sul,Normal
2023,2,quarta,8,7,3,1.68,Sul,Normal
2023,2,quarta,8,8,3,1.75,Sul,Normal
2023,2,quarta,8,9,3,0.82,Sul,Normal
2023,2,quarta,8,10,3,0.79,Sul,Normal
2023,2,quarta,8,11,3,1.39,Sul,Normal
2023,2,quarta,8,12,3,3.74,Sul,Alto
2023,2,quarta,8,13,3,1.72,Sul,Normal
2023,2,quarta,8,14,3,3.54,Sul,Alto
2023,2,quarta,8,15,3,1.59,Sul,Normal
2023,2,quarta,8,16,3,3.72,Sul,Alto
2023,2,quarta,8,17,3,1.41,Sul,Normal
2023,2,quarta,8,18,3,0.72,Sul,Normal
2023,2,quarta,8,19,3,0.37,Sul,Normal
2023,2,quarta,8,20,3,0.52,Sul,Normal
2023,2,quarta,8,21,3,0.13,Sul,Normal
2023,2,quarta,8,22,3,0.49,Sul,Alto
2023,2,quarta,8,23,3,0.05,Sul,Normal
2023,2,quinta,9,0,3,0.25,Sul,Normal
2023,2,quinta,9,1,3,0.29,Sul,Normal
2023,2,quinta,9,2,3,0.21,Sul,Normal
2023,2,quinta,9,3,3,0.05,Sul,Normal
2023,2,quinta,9,4,3,0.29,Sul,Normal
2023,2,quinta,9,5,3,0.25,Sul,Normal
2023,2,quinta,9,6,3,1.58,Sul,Normal
2023,2,quinta,9,7,3,1.59,Sul,Normal
2023,2,quinta,9,8,3,1.44,Sul,Normal
2023,2,quinta,9,9,3,1.36,Sul,Normal
2023,2,quinta,9,10,3,1.78,Sul,Normal
2023,2,quinta,9,11,3,2.83,Sul,Alto
2023,2,quinta,9,12,3,3.71,Sul,Alto
2023,2,quinta,9,13,3,1.12,Sul,Normal
2023,2,quinta,9,14,3,0.81,Sul,Normal
2023,2,quinta,9,15,3,1.05,Sul,Normal
2023,2,quinta,9,16,3,1.76,Sul,Normal
2023,2,quinta,9,17,3,1.11,Sul,Normal
2023,2,quinta,9,18,3,0.85,Sul,Normal
2023,2,quinta,9,19,3,0.75,Sul,Normal
2023,2,quinta,9,20,3,0.85,Sul,Normal
2023,2,quinta,9,21,3,0.04,Sul,Normal
2023,2,quinta,9,22,3,0.2,Sul,Normal
2023,2,quinta,9,23,3,0.09,Sul,Normal
2023,2,sexta,10,0,3,0.63,Sul,Alto
2023,2,sexta,10,1,3,0.17,Sul,Normal
2023,2,sexta,10,2,3,0.24,Sul,Normal
2023,2,sexta,10,3,3,0.29,Sul,Normal
2023,2,sexta,10,4,3,0.26,Sul,Normal
2023,2,sexta,10,5,3,0.22,Sul,Normal
2023,2,sexta,10,6,3,2.88,Sul,Alto
2023,2,sexta,10,7,3,1.77,Sul,Alto
2023,2,sexta,10,8,3,3.74,Sul,Alto
2023,2,sexta,10,9,3,0.75,Sul,Normal
2023,2,sexta,10,10,3,1.19,Sul,Normal
2023,2,sexta,10,11,3,0.91,Sul,Normal
2023,2,sexta,10,12,3,1.19,Sul,Normal
2023,2,sexta,10,13,3,0.79,Sul,Normal
2023,2,sexta,10,14,3,1.61,Sul,Normal
2023,2,sexta,10,15,3,0.85,Sul,Normal
2023,2,sexta,10,16,3,1.33,Sul,Normal
2023,2,sexta,10,17,3,0.85,Sul,Normal
2023,2,sexta,10,18,3,0.45,Sul,Normal
2023,2,sexta,10,19,3,1.35,Sul,Alto
2023,2,sexta,10,20,3,0.87,Sul,Normal
2023,2,sexta,10,21,3,0.24,Sul,Normal
2023,2,sexta,10,22,3,0.23,Sul,Normal
2023,2,sexta,10,23,3,0.03,Sul,Normal
2023,2,sábado,11,0,3,0.67,Sul,Alto
2023,2,sábado,11,1,3,0.16,Sul,Normal
2023,2,sábado,11,2,3,0.08,Sul,Normal
2023,2,sábado,11,3,3,0.13,Sul,Normal
2023,2,sábado,11,4,3,0.07,Sul,Normal
2023,2,sábado,11,5,3,0.16,Sul,Normal
2023,2,sábado,11,6,3,2.99,Sul,Alto
2023,2,sábado,11,7,3,1.32,Sul,Normal
2023,2,sábado,11,8,3,0.76,Sul,Normal
2023,2,sábado,11,9,3,1.23,Sul,Normal
2023,2,sábado,11,10,3,0.89,Sul,Normal
2023,2,sábado,11,11,3,0.97,Sul,Normal
2023,2,sábado,11,12,3,0.79,Sul,Normal
2023,2,sábado,11,13,3,0.99,Sul,Normal
2023,2,sábado,11,14,3,1.44,Sul,Normal
2023,2,sábado,11,15,3,1.34,Sul,Normal
2023,2,sábado,11,16,3,1.12,Sul,Normal
2023,2,sábado,11,17,3,1.39,Sul,Normal
2023,2,sábado,11,18,3,1.85,Sul,Alto
2023,2,sábado,11,19,3,0.9,Sul,Normal
2023,2,sábado,11,20,3,0.7,Sul,Normal
2023,2,sábado,11,21,3,0.22,Sul,Normal
2023,2,sábado,11,22,3,0.67,Sul,Alto
2023,2,sábado,11,23,3,0.1,Sul,Normal
2023,2,domingo,12,0,3,0.09,Sul,Normal
2023,2,domingo,12,1,3,0.23,Sul,Normal
2023,2,domingo,12,2,3,0.1,Sul,Normal
2023,2,domingo,12,3,3,0.28,Sul,Normal
2023,2,domingo,12,4,3,0.63,Sul,Alto
2023,2,domingo,12,5,3,0.27,Sul,Normal
2023,2,domingo,12,6,3,1.59,Sul,Normal
2023,2,domingo,12,7,3,1.4,Sul,Normal
2023,2,domingo,12,8,3,1.34,Sul,Normal
2023,2,domingo,12,9,3,1.3,Sul,Normal
2023,2,domingo,12,10,3,1.0,Sul,Normal
2023,2,domingo,12,11,3,1.47,Sul,Normal
2023,2,domingo,12,12,3,1.39,Sul,Normal
2023,2,domingo,12,13,3,1.75,Sul,Normal
2023,2,domingo,12,14,3,3.0,Sul,Alto
2023,2,domingo,12,15,3,1.3,Sul,Normal
2023,2,domingo,12,16,3,1.23,Sul,Normal
2023,2,domingo,12,17,3,1.17,Sul,Normal
2023,2,domingo,12,18,3,0.67,Sul,Normal
2023,2,domingo,12,19,3,1.67,Sul,Alto
2023,2,domingo,12,20,3,0.2,Sul,Normal
2023,2,domingo,12,21,3,0.24,Sul,Normal
2023,2,domingo,12,22,3,0.15,Sul,Normal
2023,2,domingo,12,23,3,0.3,Sul,Alto
2023,2,segunda,13,0,3,0.26,Sul,Normal
2023,2,segunda,13,1,3,0.23,Sul,Normal
2023,2,segunda,13,2,3,0.11,Sul,Normal
2023,2,segunda,13,3,3,0.22,Sul,Normal
2023,2,segunda,13,4,3,0.22,Sul,Normal
2023,2,segunda,13,5,3,0.14,Sul,Normal
2023,2,segunda,13,6,3,1.03,Sul,Normal
2023,2,segunda,13,7,3,1.41,Sul,Normal
2023,2,segunda,13,8,3,1.79,Sul,Normal
2023,2,segunda,13,9,3,1.5,Sul,Normal
2023,2,segunda,13,10,3,1.1,Sul,Normal
2023,2,segunda,13,11,3,0.91,Sul,Normal
2023,2,segunda,13,12,3,1.69,Sul,Normal
2023,2,segunda,13,13,3,3.53,Sul,Alto
2023,2,segunda,13,14,3,1.79,Sul,Normal
2023,2,segunda,13,15,3,3.79,Sul,Alto
2023,2,segunda,13,16,3,1.04,Sul,Normal
2023,2,segunda,13,17,3,1.51,Sul,Normal
2023,2,segunda,13,18,3,0.59,Sul,Normal
2023,2,segunda,13,19,3,0.36,Sul,Normal
2023,2,segunda,13,20,3,0.34,Sul,Normal
2023,2,segunda,13,21,3,0.63,Sul,Alto
2023,2,segunda,13,22,3,0.24,Sul,Normal
2023,2,segunda,13,23,3,0.44,Sul,Alto
2023,2,terça,14,0,3,0.23,Sul,Normal
2023,2,terça,14,1,3,0.04,Sul,Normal
2023,2,terça,14,2,3,0.58,Sul,Alto
2023,2,terça,14,3,3,0.68,Sul,Alto
2023,2,terça,14,4,3,0.05,Sul,Normal
2023,2,terça,14,5,3,0.03,Sul,Normal
2023,2,terça,14,6,3,1.76,Sul,Normal
2023,2,terça,14,7,3,1.39,Sul,Normal
2023,2,terça,14,8,3,3.37,Sul,Alto
2023,2,terça,14,9,3,1.53,Sul,Normal
2023,2,terça,14,10,3,2.96,Sul,Alto
2023,2,terça,14,11,3,1.35,Sul,Normal
2023,2,terça,14,12,3,0.81,Sul,Normal
2023,2,terça,14,13,3,1.58,Sul,Normal
2023,2,terça,14,14,3,1.36,Sul,Normal
2023,2,terça,14,15,3,2.91,Sul,Alto
2023,2,terça,14,16,3,1.1,Sul,Normal
2023,2,terça,14,17,3,1.51,Sul,Normal
2023,2,terça,14,18,3,0.4,Sul,Normal
2023,2,terça,14,19,3,0.58,Sul,Normal
2023,2,terça,14,20,3,1.42,Sul,Alto
2023,2,terça,14,21,3,0.16,Sul,Normal
2023,2,terça,14,22,3,0.19,Sul,Normal
2023,2,terça,14,23,3,0.18,Sul,Normal
2023,2,quarta,15,0,3,0.63,Sul,Alto
2023,2,quarta,15,1,3,0.07,Sul,Normal
2023,2,quarta,15,2,3,0.27,Sul,Normal
2023,2,quarta,15,3,3,0.05,Sul,Normal
2023,2,quarta,15,4,3,0.15,Sul,Normal
2023,2,quarta,15,5,3,0.26,Sul,Normal
2023,2,quarta,15,6,3,1.52,Sul,Normal
2023,2,quarta,15,7,3,0.85,Sul,Normal
2023,2,quarta,15,8,3,1.69,Sul,Normal
2023,2,quarta,15,9,3,0.85,Sul,Normal
2023,2,quarta,15,10,3,3.06,Sul,Alto
2023,2,quarta,15,11,3,3.21,Sul,Alto
2023,2,quarta,15,12,3,1.43,Sul,Normal
2023,2,quarta,15,13,3,0.91,Sul,Normal
2023,2,quarta,15,14,3,0.94,Sul,Normal
2023,2,quarta,15,15,3,3.59,Sul,Alto
2023,2,quarta,15,16,3,1.24,Sul,Normal
2023,2,quarta,15,17,3,3.53,Sul,Alto
2023,2,quarta,15,18,3,0.87,Sul,Normal
2023,2,quarta,15,19,3,0.81,Sul,Normal
2023,2,quarta,15,20,3,0.39,Sul,Normal
2023,2,quarta,15,21,3,0.62,Sul,Alto
2023,2,quarta,15,22,3,0.05,Sul,Normal
2023,2,quarta,15,23,3,0.16,Sul,Normal
2023,2,quinta,16,0,3,0.24,Sul,Normal
2023,2,quinta,16,1,3,0.05,Sul,Normal
2023,2,quinta,16,2,3,0.54,Sul,Alto
2023,2,quinta,16,3,3,0.53,Sul,Alto
2023,2,quinta,16,4,3,0.12,Sul,Normal
2023,2,quinta,16,5,3,0.05,Sul,Normal
2023,2,quinta,16,6,3,3.6,Sul,Alto
2023,2,quinta,16,7,3,1.36,Sul,Normal
2023,2,quinta,16,8,3,1.24,Sul,Normal
2023,2,quinta,16,9,3,0.98,Sul,Normal
2023,2,quinta,16,10,3,1.22,Sul,Normal
2023,2,quinta,16,11,3,1.7,Sul,Normal
2023,2,quinta,16,12,3,0.8,Sul,Normal
2023,2,quinta,16,13,3,3.62,Sul,Alto
2023,2,quinta,16,14,3,0.8,Sul,Normal
2023,2,quinta,16,15,3,0.75,Sul,Normal
2023,2,quinta,16,16,3,0.96,Sul,Normal
2023,2,quinta,16,17,3,1.7,Sul,Normal
2023,2,quinta,16,18,3,0.4,Sul,Normal
2023,2,quinta,16,19,3,0.23,Sul,Normal
2023,2,quinta,16,20,3,0.44,Sul,Normal
2023,2,quinta,16,21,3,0.22,Sul,Normal
2023,2,quinta,16,22,3,0.3,Sul,Alto
2023,2,quinta,16,23,3,0.23,Sul,Normal
2023,2,sexta,17,0,3,0.07,Sul,Normal
2023,2,sexta,17,1,3,0.28,Sul,Normal
2023,2,sexta,17,2,3,0.64,Sul,Alto
2023,2,sexta,17,3,3,0.52,Sul,Alto
2023,2,sexta,17,4,3,0.3,Sul,Normal
2023,2,sexta,17,5,3,0.28,Sul,Normal
2023,2,sexta,17,6,3,3.3,Sul,Alto
2023,2,sexta,17,7,3,1.08,Sul,Normal
2023,2,sexta,17,8,3,1.68,Sul,Normal
2023,2,sexta,17,9,3,1.39,Sul,Normal
2023,2,sexta,17,10,3,3.2,Sul,Alto
2023,2,sexta,17,11,3,1.31,Sul,Normal
2023,2,sexta,17,12,3,0.92,Sul,Normal
2023,2,sexta,17,13,3,0.92,Sul,Normal
2023,2,sexta,17,14,3,0.83,Sul,Normal
2023,2,sexta,17,15,3,1.67,Sul,Normal
2023,2,sexta,17,16,3,1.21,Sul,Normal
2023,2,sexta,17,17,3,3.67,Sul,Alto
2023,2,sexta,17,18,3,0.65,Sul,Normal
2023,2,sexta,17,19,3,0.79,Sul,Normal
2023,2,sexta,17,20,3,1.81,Sul,Alto
2023,2,sexta,17,21,3,0.11,Sul,Normal
2023,2,sexta,17,22,3,0.17,Sul,Normal
2023,2,sexta,17,23,3,0.28,Sul,Normal
2023,2,sábado,18,0,3,0.22,Sul,Normal
2023,2,sábado,18,1,3,0.29,Sul,Normal
2023,2,sábado,18,2,3,0.05,Sul,Normal
2023,2,sábado,18,3,3,0.1,Sul,Normal
2023,2,sábado,18,4,3,0.05,Sul,Normal
2023,2,sábado,18,5,3,0.22,Sul,Normal
2023,2,sábado,18,6,3,0.89,Sul,Normal
2023,2,sábado,18,7,3,1.22,Sul,Normal
2023,2,sábado,18,8,3,1.15,Sul,Normal
2023,2,sábado,18,9,3,1.75,Sul,Normal
2023,2,sábado,18,10,3,0.88,Sul,Normal
2023,2,sábado,18,11,3,1.61,Sul,Normal
2023,2,sábado,18,12,3,1.74,Sul,Normal
2023,2,sábado,18,13,3,0.79,Sul,Normal
2023,2,sábado,18,14,3,1.53,Sul,Normal
2023,2,sábado,18,15,3,0.98,Sul,Normal
2023,2,sábado,18,16,3,1.1,Sul,Normal
2023,2,sábado,18,17,3,0.92,Sul,Normal
2023,2,sábado,18,18,3,0.23,Sul,Normal
2023,2,sábado,18,19,3,0.8,Sul,Normal
2023,2,sábado,18,20,3,1.46,Sul,Alto
2023,2,sábado,18,21,3,0.23,Sul,Normal
2023,2,sábado,18,22,3,0.64,Sul,Alto
2023,2,sábado,18,23,3,0.3,Sul,Normal
2023,2,domingo,19,0,3,0.07,Sul,Normal
2023,2,domingo,19,1,3,0.22,Sul,Normal
2023,2,domingo,19,2,3,0.57,Sul,Alto
2023,2,domingo,19,3,3,0.13,Sul,Normal
2023,2,domingo,19,4,3,0.63,Sul,Alto
2023,2,domingo,19,5,3,0.22,Sul,Normal
2023,2,domingo,19,6,3,1.27,Sul,Normal
2023,2,domingo,19,7,3,1.44,Sul,Normal
2023,2,domingo,19,8,3,3.62,Sul,Alto
2023,2,domingo,19,9,3,1.05,Sul,Normal
2023,2,domingo,19,10,3,1.5,Sul,Normal
2023,2,domingo,19,11,3,1.06,Sul,Normal
2023,2,domingo,19,12,3,1.58,Sul,Normal
2023,2,domingo,19,13,3,1.7,Sul,Normal
2023,2,domingo,19,14,3,0.75,Sul,Normal
2023,2,domingo,19,15,3,3.01,Sul,Alto
2023,2,domingo,19,16,3,1.23,Sul,Normal
2023,2,domingo,19,17,3,1.52,Sul,Normal
2023,2,domingo,19,18,3,0.86,Sul,Normal
2023,2,domingo,19,19,3,0.36,Sul,Normal
2023,2,domingo,19,20,3,0.37,Sul,Normal
2023,2,domingo,19,21,3,0.08,Sul,Normal
2023,2,domingo,19,22,3,0.25,Sul,Normal
2023,2,domingo,19,23,3,0.15,Sul,Normal
2023,2,segunda,20,0,3,0.21,Sul,Normal
2023,2,segunda,20,1,3,0.21,Sul,Normal
2023,2,segunda,20,2,3,0.07,Sul,Normal
2023,2,segunda,20,3,3,0.29,Sul,Normal
2023,2,segunda,20,4,3,0.26,Sul,Normal
2023,2,segunda,20,5,3,0.1,Sul,Normal
2023,2,segunda,20,6,3,0.79,Sul,Normal
2023,2,segunda,20,7,3,1.72,Sul,Normal
2023,2,segunda,20,8,3,3.92,Sul,Alto
2023,2,segunda,20,9,3,1.31,Sul,Normal
2023,2,segunda,20,10,3,2.87,Sul,Alto
2023,2,segunda,20,11,3,1.66,Sul,Normal
2023,2,segunda,20,12,3,1.37,Sul,Normal
2023,2,segunda,20,13,3,0.94,Sul,Normal
2023,2,segunda,20,14,3,1.49,Sul,Normal
2023,2,segunda,20,15,3,1.8,Sul,Normal
2023,2,segunda,20,16,3,2.78,Sul,Alto
2023,2,segunda,20,17,3,1.54,Sul,Normal
2023,2,segunda,20,18,3,0.8,Sul,Normal
2023,2,segunda,20,19,3,0.53,Sul,Normal
2023,2,segunda,20,20,3,0.77,Sul,Normal
2023,2,segunda,20,21,3,0.27,Sul,Normal
2023,2,segunda,20,22,3,0.23,Sul,Normal
2023,2,segunda,20,23,3,0.19,Sul,Normal
2023,2,terça,21,0,3,0.04,Sul,Normal
2023,2,terça,21,1,3,0.54,Sul,Alto
2023,2,terça,21,2,3,0.05,Sul,Normal
2023,2,terça,21,3,3,0.13,Sul,Normal
2023,2,terça,21,4,3,0.2,Sul,Normal
2023,2,terça,21,5,3,0.21,Sul,Normal
2023,2,terça,21,6,3,1.26,Sul,Normal
2023,2,terça,21,7,3,0.89,Sul,Normal
2023,2,terça,21,8,3,1.34,Sul,Normal
2023,2,terça,21,9,3,1.42,Sul,Normal
2023,2,terça,21,10,3,1.73,Sul,Normal
2023,2,terça,21,11,3,1.28,Sul,Normal
2023,2,terça,21,12,3,0.8,Sul,Normal
2023,2,terça,21,13,3,3.57,Sul,Alto
2023,2,terça,21,14,3,1.02,Sul,Normal
2023,2,terça,21,15,3,2.98,Sul,Alto
2023,2,terça,21,16,3,1.62,Sul,Normal
2023,2,terça,21,17,3,1.01,Sul,Normal
2023,2,terça,21,18,3,0.23,Sul,Normal
2023,2,terça,21,19,3,0.66,Sul,Normal
2023,2,terça,21,20,3,0.51,Sul,Normal
2023,2,terça,21,21,3,0.19,Sul,Normal
2023,2,terça,21,22,3,0.12,Sul,Normal
2023,2,terça,21,23,3,0.46,Sul,Alto
2023,2,quarta,22,0,3,0.21,Sul,Normal
2023,2,quarta,22,1,3,0.49,Sul,Alto
2023,2,quarta,22,2,3,0.65,Sul,Alto
2023,2,quarta,22,3,3,0.29,Sul,Normal
2023,2,quarta,22,4,3,0.04,Sul,Normal
2023,2,quarta,22,5,3,0.23,Sul,Normal
2023,2,quarta,22,6,3,3.11,Sul,Alto
2023,2,quarta,22,7,3,3.23,Sul,Alto
2023,2,quarta,22,8,3,3.13,Sul,Alto
2023,2,quarta,22,9,3,1.65,Sul,Normal
2023,2,quarta,22,10,3,0.89,Sul,Normal
2023,2,quarta,22,11,3,1.47,Sul,Normal
2023,2,quarta,22,12,3,0.89,Sul,Normal
2023,2,quarta,22,13,3,1.18,Sul,Normal
2023,2,quarta,22,14,3,2.96,Sul,Alto
2023,2,quarta,22,15,3,0.92,Sul,Normal
2023,2,quarta,22,16,3,1.06,Sul,Normal
2023,2,quarta,22,17,3,1.58,Sul,Normal
2023,2,quarta,22,18,3,0.29,Sul,Normal
2023,2,quarta,22,19,3,0.61,Sul,Normal
2023,2,quarta,22,20,3,0.73,Sul,Normal
2023,2,quarta,22,21,3,0.66,Sul,Alto
2023,2,quarta,22,22,3,0.59,Sul,Alto
2023,2,quarta,22,23,3,0.6,Sul,Alto
2023,2,quinta,23,0,3,0.14,Sul,Normal
2023,2,quinta,23,1,3,0.11,Sul,Normal
2023,2,quinta,23,2,3,0.25,Sul,Normal
2023,2,quinta,23,3,3,0.07,Sul,Normal
2023,2,quinta,23,4,3,0.08,Sul,Normal
2023,2,quinta,23,5,3,0.15,Sul,Normal
2023,2,quinta,23,6,3,1.73,Sul,Normal
2023,2,quinta,23,7,3,1.69,Sul,Normal
2023,2,quinta,23,8,3,1.39,Sul,Normal
2023,2,quinta,23,9,3,0.91,Sul,Normal
2023,2,quinta,23,10,3,1.78,Sul,Normal
2023,2,quinta,23,11,3,1.03,Sul,Normal
2023,2,quinta,23,12,3,3.5,Sul,Alto
2023,2,quinta,23,13,3,1.34,Sul,Normal
2023,2,quinta,23,14,3,0.98,Sul,Normal
2023,2,quinta,23,15,3,1.43,Sul,Normal
